date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:04	134506/134506	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-20d6a%22	https://html.merku.love/axial/img/hero/thumb10.jpg	frontend/html.merku.love/axial/img/hero/thumb10.jpg	(from https://html.merku.love/axial/index2.html)
14:22:06	5250/5250	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22640a6697-1482%22	https://html.merku.love/axial/svg/remedy.svg	frontend/html.merku.love/axial/svg/remedy.svg	(from https://html.merku.love/axial/index2.html)
14:22:07	8452/8452	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22640a668b-2104%22	https://html.merku.love/axial/svg/brickblock.svg	frontend/html.merku.love/axial/svg/brickblock.svg	(from https://html.merku.love/axial/index2.html)
14:22:09	6536/6536	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22640a669a-1988%22	https://html.merku.love/axial/svg/stateofdesign.svg	frontend/html.merku.love/axial/svg/stateofdesign.svg	(from https://html.merku.love/axial/index2.html)
14:22:11	1991/1991	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22640a668b-7c7%22	https://html.merku.love/axial/svg/arup.svg	frontend/html.merku.love/axial/svg/arup.svg	(from https://html.merku.love/axial/index2.html)
14:22:11	6270/6270	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22640a668c-187e%22	https://html.merku.love/axial/svg/fluor.svg	frontend/html.merku.love/axial/svg/fluor.svg	(from https://html.merku.love/axial/index2.html)
14:22:12	108312/108312	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a9-1a718%22	https://html.merku.love/axial/img/gallery/18.jpg	frontend/html.merku.love/axial/img/gallery/18.jpg	(from https://html.merku.love/axial/index2.html)
14:22:13	313072/313072	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a5-4c6f0%22	https://html.merku.love/axial/img/gallery/03full.jpg	frontend/html.merku.love/axial/img/gallery/03full.jpg	(from https://html.merku.love/axial/index2.html)
14:22:14	304656/304656	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a3-4a610%22	https://html.merku.love/axial/img/gallery/03.jpg	frontend/html.merku.love/axial/img/gallery/03.jpg	(from https://html.merku.love/axial/index2.html)
14:22:15	370417/370417	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a5-5a6f1%22	https://html.merku.love/axial/img/gallery/06full.jpg	frontend/html.merku.love/axial/img/gallery/06full.jpg	(from https://html.merku.love/axial/index2.html)
14:22:16	296218/296218	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a5-4851a%22	https://html.merku.love/axial/img/gallery/06.jpg	frontend/html.merku.love/axial/img/gallery/06.jpg	(from https://html.merku.love/axial/index2.html)
14:22:17	177457/177457	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a5-2b531%22	https://html.merku.love/axial/img/gallery/05full.jpg	frontend/html.merku.love/axial/img/gallery/05full.jpg	(from https://html.merku.love/axial/index2.html)
14:22:22	24105904/24105904	---M--	200	added ('OK')	video/mp4	etag:%22640a6693-16fd3b0%22	https://html.merku.love/axial/video/full.mp4	frontend/html.merku.love/axial/video/full.mp4	(from https://html.merku.love/axial/index.html)
14:22:22	158477/158477	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a3-26b0d%22	https://html.merku.love/axial/img/gallery/05.jpg	frontend/html.merku.love/axial/img/gallery/05.jpg	(from https://html.merku.love/axial/index2.html)
14:22:22	414514/414514	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a5-65332%22	https://html.merku.love/axial/img/gallery/01full.jpg	frontend/html.merku.love/axial/img/gallery/01full.jpg	(from https://html.merku.love/axial/index2.html)
14:22:24	188725/188725	---M--	200	added ('OK')	image/jpeg	etag:%22640a66a0-2e135%22	https://html.merku.love/axial/img/gallery/01.jpg	frontend/html.merku.love/axial/img/gallery/01.jpg	(from https://html.merku.love/axial/index2.html)
14:22:24	29451/29451	---M--	200	added ('OK')	image/jpeg	etag:%22640a669b-730b%22	https://html.merku.love/axial/img/avatars/female01.jpg	frontend/html.merku.love/axial/img/avatars/female01.jpg	(from https://html.merku.love/axial/index2.html)
14:22:25	27490/27490	---M--	200	added ('OK')	image/jpeg	etag:%22640a669f-6b62%22	https://html.merku.love/axial/img/avatars/male01.jpg	frontend/html.merku.love/axial/img/avatars/male01.jpg	(from https://html.merku.love/axial/index2.html)
14:22:26	32544/32544	---M--	200	added ('OK')	image/jpeg	etag:%22640a669b-7f20%22	https://html.merku.love/axial/img/avatars/female02.jpg	frontend/html.merku.love/axial/img/avatars/female02.jpg	(from https://html.merku.love/axial/index2.html)
14:22:27	31172/31172	---M--	200	added ('OK')	image/jpeg	etag:%22640a669f-79c4%22	https://html.merku.love/axial/img/avatars/male02.jpg	frontend/html.merku.love/axial/img/avatars/male02.jpg	(from https://html.merku.love/axial/index2.html)
14:22:30	23569/23569	---M--	200	added ('OK')	image/jpeg	etag:%22640a669f-5c11%22	https://html.merku.love/axial/img/avatars/female03.jpg	frontend/html.merku.love/axial/img/avatars/female03.jpg	(from https://html.merku.love/axial/index2.html)
14:22:32	93899/93899	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640a7d7d-16ecb%22	https://html.merku.love/axial/js/index2.min.js	frontend/html.merku.love/axial/js/index2.min.js	(from https://html.merku.love/axial/index2.html)
14:22:33	40721/40721	---MCZ	200	added ('OK')	text/css	etag:W/%22640a7c89-9f11%22	https://html.merku.love/axial/css/about.min.css	frontend/html.merku.love/axial/css/about.min.css	(from https://html.merku.love/axial/about.html)
14:22:34	154702/154702	---M--	200	added ('OK')	image/jpeg	etag:%22640a668f-25c4e%22	https://html.merku.love/axial/img/about/01.jpg	frontend/html.merku.love/axial/img/about/01.jpg	(from https://html.merku.love/axial/about.html)
14:22:35	107463/107463	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-1a3c7%22	https://html.merku.love/axial/img/tabs/01.jpg	frontend/html.merku.love/axial/img/tabs/01.jpg	(from https://html.merku.love/axial/about.html)
14:22:35	141393/141393	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-22851%22	https://html.merku.love/axial/img/tabs/02.jpg	frontend/html.merku.love/axial/img/tabs/02.jpg	(from https://html.merku.love/axial/about.html)
14:22:36	112932/112932	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-1b924%22	https://html.merku.love/axial/img/tabs/03.jpg	frontend/html.merku.love/axial/img/tabs/03.jpg	(from https://html.merku.love/axial/about.html)
14:22:43	273599/273599	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-42cbf%22	https://html.merku.love/axial/img/tabs/04.jpg	frontend/html.merku.love/axial/img/tabs/04.jpg	(from https://html.merku.love/axial/about.html)
14:22:43	103182/103182	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-1930e%22	https://html.merku.love/axial/img/tabs/05.jpg	frontend/html.merku.love/axial/img/tabs/05.jpg	(from https://html.merku.love/axial/about.html)
14:22:44	72982/72982	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-11d16%22	https://html.merku.love/axial/img/tabs/06.jpg	frontend/html.merku.love/axial/img/tabs/06.jpg	(from https://html.merku.love/axial/about.html)
14:22:44	82618/82618	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-142ba%22	https://html.merku.love/axial/img/video/02.jpg	frontend/html.merku.love/axial/img/video/02.jpg	(from https://html.merku.love/axial/about.html)
14:22:45	84809/84809	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640a7d7c-14b49%22	https://html.merku.love/axial/js/about.min.js	frontend/html.merku.love/axial/js/about.min.js	(from https://html.merku.love/axial/about.html)
14:22:47	39427/39427	---MCZ	200	added ('OK')	text/css	etag:W/%22640a7c8c-9a03%22	https://html.merku.love/axial/css/services.min.css	frontend/html.merku.love/axial/css/services.min.css	(from https://html.merku.love/axial/services.html)
14:22:48	122932/122932	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-1e034%22	https://html.merku.love/axial/img/video/03.jpg	frontend/html.merku.love/axial/img/video/03.jpg	(from https://html.merku.love/axial/services.html)
14:22:53	177314/177314	---M--	200	added ('OK')	image/jpeg	etag:%22640a6693-2b4a2%22	https://html.merku.love/axial/img/about/02.jpg	frontend/html.merku.love/axial/img/about/02.jpg	(from https://html.merku.love/axial/services.html)
14:22:53	37006/37006	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640a7d7d-908e%22	https://html.merku.love/axial/js/services.min.js	frontend/html.merku.love/axial/js/services.min.js	(from https://html.merku.love/axial/services.html)
14:22:54	56147/56147	---MCZ	200	added ('OK')	text/css	etag:W/%22640a7c8c-db53%22	https://html.merku.love/axial/css/single-service.min.css	frontend/html.merku.love/axial/css/single-service.min.css	(from https://html.merku.love/axial/single-service.html)
14:22:54	224662/224662	---M--	200	added ('OK')	image/jpeg	etag:%22640a6695-36d96%22	https://html.merku.love/axial/img/about/03.jpg	frontend/html.merku.love/axial/img/about/03.jpg	(from https://html.merku.love/axial/services.html)
14:22:55	86038/86038	---MCZ	200	added ('OK')	application/javascript	etag:W/%22640a7d7d-15016%22	https://html.merku.love/axial/js/singleservice.min.js	frontend/html.merku.love/axial/js/singleservice.min.js	(from https://html.merku.love/axial/single-service.html)
14:22:56	34398/34398	---MCZ	200	added ('OK')	text/css	etag:W/%22640a7c8c-865e%22	https://html.merku.love/axial/css/team.min.css	frontend/html.merku.love/axial/css/team.min.css	(from https://html.merku.love/axial/team.html)
14:22:57	210048/210048	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-33480%22	https://html.merku.love/axial/img/team/01.jpg	frontend/html.merku.love/axial/img/team/01.jpg	(from https://html.merku.love/axial/team.html)
14:22:58	135919/135919	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-212ef%22	https://html.merku.love/axial/img/team/02.jpg	frontend/html.merku.love/axial/img/team/02.jpg	(from https://html.merku.love/axial/team.html)
14:22:59	146316/146316	---M--	200	added ('OK')	image/jpeg	etag:%226409e40f-23b8c%22	https://html.merku.love/axial/img/team/03.jpg	frontend/html.merku.love/axial/img/team/03.jpg	(from https://html.merku.love/axial/team.html)
